contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
321	0	1	0.05801306	0.9956388	0	1	0.362	0.638	0.5	0.5	135
322	1	0	0.026073365	0.99947053	0	1	0.382	0.618	0.5	0.5	135
323	0	1	0.084718995	0.9859967	0	1	0.351	0.649	0.5	0.5	135
324	1	0	0.023577062	0.999658	0	1	0.329	0.671	0.5	0.5	134
325	1	0	0.124342464	0.97549975	0	1	0.321	0.679	0.5	0.5	134
326	0	1	0.3895018	0.8623195	0	1	0.375	0.625	0.5	0.5	134
327	0	1	0.09944363	0.9775692	0	1	0.365	0.635	0.5	0.5	133
328	0	1	0.287222	0.95293707	0	1	0.311	0.689	0.5	0.5	133
329	0	1	0.61075073	0.95165807	0	1	0.413	0.587	0.5	0.5	132
330	0	1	0.01615286	0.9968556	0	1	0.265	0.735	0.5	0.5	132
331	0	1	0.35147333	0.8828409	0	1	0.339	0.661	0.5	0.5	130
332	1	0	0.85484064	0.9700539	0	1	0.345	0.655	0.5	0.5	129
333	0	1	0.20834087	0.9422436	0	1	0.326	0.674	0.5	0.5	129
334	0	1	0.17534563	0.9722216	0	1	0.437	0.563	0.5	0.5	128
335	0	1	0.0970839	0.9749565	0	1	0.349	0.651	0.5	0.5	127
336	0	1	0.37867332	0.8335663	0	1	0.377	0.623	0.5	0.5	127
337	0	1	0.0980873	0.9666426	0	1	0.368	0.632	0.5	0.5	127
338	1	0	0.7530401	0.8917235	0	1	0.518	0.482	0.5	0.5	127
339	0	1	0.08201503	0.97661287	0	1	0.322	0.678	0.5	0.5	127
340	0	1	0.4009318	0.8146349	0	1	0.378	0.622	0.5	0.5	127
341	0	1	0.27785113	0.93471193	0	1	0.449	0.551	0.5	0.5	127
342	0	1	0.0044320635	0.9995066	0	1	0.371	0.629	0.5	0.5	126
343	0	1	0.005398338	0.9995153	0	1	0.374	0.626	0.5	0.5	126
344	1	0	0.95731086	0.18386419	0	1	0.48	0.52	0.5	0.5	124
345	1	0	0.96640325	0.14314553	0	1	0.389	0.611	0.5	0.5	124
346	0	1	0.056379315	0.9883049	0	1	0.363	0.637	0.5	0.5	124
347	0	1	0.052926492	0.9884276	0	1	0.333	0.667	0.5	0.5	124
348	1	0	0.8299446	0.49335572	0	1	0.421	0.579	0.5	0.5	124
349	0	1	0.047357563	0.9959465	0	1	0.369	0.631	0.5	0.5	123
350	0	1	0.55040085	0.9774405	0	1	0.315	0.685	0.5	0.5	123
351	1	0	0.0896862	0.98692703	0	1	0.246	0.754	0.5	0.5	121
352	0	1	0.09337563	0.9813135	0	1	0.352	0.648	0.5	0.5	119
353	0	1	0.082236975	0.9874964	0	1	0.318	0.682	0.5	0.5	118
354	0	1	0.07756333	0.9878024	0	1	0.317	0.683	0.5	0.5	118
355	0	1	0.11898226	0.9736638	0	1	0.343	0.657	0.5	0.5	118
356	1	0	0.16696647	0.9640707	0	1	0.334	0.666	0.5	0.5	116
357	1	0	0.17931111	0.9699934	0	1	0.335	0.665	0.5	0.5	116
358	1	0	0.07172807	0.99723744	0	1	0.303	0.697	0.5	0.5	114
359	1	0	0.011814482	0.99988854	0	1	0.364	0.636	0.5	0.5	114
360	0	1	0.06304179	0.987053	0	1	0.303	0.697	0.5	0.5	113
361	0	1	0.055094548	0.9952527	0	1	0.346	0.654	0.5	0.5	113
362	1	0	0.9104209	0.64818573	0	1	0.435	0.565	0.5	0.5	111
363	0	1	0.11896343	0.9452617	0	1	0.428	0.572	0.5	0.5	111
364	1	0	0.1231191	0.9445299	0	1	0.43	0.57	0.5	0.5	110
365	0	1	0.03896316	0.9957081	0	1	0.343	0.657	0.5	0.5	110
366	1	0	0.0055623557	0.99963427	0	1	0.327	0.673	0.5	0.5	109
367	1	0	0.12559463	0.98116124	0	1	0.375	0.625	0.5	0.5	109
368	1	0	0.124910794	0.97881687	0	1	0.377	0.623	0.5	0.5	109
369	1	0	0.0056012613	0.99963486	0	1	0.326	0.674	0.5	0.5	109
370	0	1	0.22525468	0.90983605	0	1	0.316	0.684	0.5	0.5	108
371	0	1	0.29306114	0.9055609	0	1	0.325	0.675	0.5	0.5	108
372	0	1	0.65750074	0.53844535	0	1	0.392	0.608	0.5	0.5	107
373	0	1	0.65781283	0.53859735	0	1	0.393	0.607	0.5	0.5	107
374	0	1	0.65684056	0.5389924	0	1	0.375	0.625	0.5	0.5	106
375	0	1	0.18021737	0.9573903	0	1	0.368	0.632	0.5	0.5	105
376	0	1	0.17566246	0.9558202	0	1	0.368	0.632	0.5	0.5	105
377	0	1	0.17593233	0.96064615	0	1	0.304	0.696	0.5	0.5	105
378	1	0	0.06442428	0.99210584	0	1	0.419	0.581	0.5	0.5	104
379	1	0	0.06029341	0.99353063	0	1	0.408	0.592	0.5	0.5	104
380	1	0	0.9363935	0.17044953	0	1	0.387	0.613	0.5	0.5	101
381	1	0	0.97282827	0.22499074	0	1	0.428	0.572	0.5	0.5	101
382	0	1	0.24937142	0.9260684	0	1	0.41	0.59	0.5	0.5	100
383	1	0	0.80801755	0.89876354	0	1	0.394	0.606	0.5	0.5	100
384	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	98
385	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	98
386	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	94
387	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	93
388	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	93
389	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	89
390	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	86
391	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82
392	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81
393	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81
394	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	79
395	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	78
396	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	77
397	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	77
398	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	76
399	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	75
400	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	74
401	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	72
402	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	72
403	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	72
404	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71
405	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71
406	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71
407	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71
408	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
409	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
410	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
411	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68
412	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66
413	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
414	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
415	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
416	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
417	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
418	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	63
419	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	62
420	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	62
421	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61
422	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
423	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
424	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	57
425	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	56
426	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	56
427	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	55
428	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	53
429	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	52
430	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	52
431	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	50
432	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	49
433	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	47
434	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	47
435	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	46
436	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	46
437	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	46
438	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	44
439	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	44
440	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
441	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
442	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	42
443	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	41
444	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	41
445	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	39
446	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	37
447	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	36
448	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	36
449	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	36
450	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	35
451	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
452	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
453	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
454	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	32
455	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	31
456	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	30
457	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	30
458	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	30
459	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	28
460	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	28
461	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	28
462	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	26
463	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	26
464	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25
465	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25
466	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	24
467	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	23
468	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	23
469	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	20
470	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	19
471	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	19
472	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	17
473	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	17
474	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	16
475	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	15
476	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	15
477	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	14
478	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	14
479	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
480	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
481	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
482	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
483	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
484	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
485	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
486	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
487	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
488	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
489	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
490	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
491	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
492	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	5
493	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	2
494	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	2
495	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
496	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
497	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
498	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
499	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
500	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
501	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
502	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
503	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
504	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
505	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
506	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
507	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
508	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
509	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
510	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
511	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
512	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
513	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
514	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
515	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
516	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
517	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
518	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
519	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
520	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
521	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
522	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
523	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
524	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
525	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
526	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
527	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
528	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
529	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
530	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
531	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
532	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
533	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
534	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
535	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
536	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
537	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
538	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
539	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
540	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
541	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
542	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
543	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
544	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
545	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
546	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
547	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
548	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
549	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
550	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
551	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
552	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
553	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
554	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
555	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
556	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
557	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
558	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
559	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
560	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
561	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
562	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
563	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
564	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
565	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
566	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
567	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
568	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
569	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
570	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
571	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
572	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
573	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
574	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
575	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
576	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
577	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
578	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
579	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
580	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
581	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
582	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
583	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
584	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
585	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
586	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
587	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
