contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
334	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
335	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
336	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
337	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
338	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
339	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
340	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
341	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
342	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
343	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
344	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
345	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
346	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
347	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
348	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
349	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
350	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
351	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
352	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
353	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
354	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
355	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
356	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
357	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
358	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
359	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
360	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
361	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
362	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
363	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
364	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
365	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
366	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
367	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
368	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
369	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
370	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
371	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
372	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
373	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
374	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
375	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
376	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
377	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
378	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
379	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
380	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
381	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
382	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
383	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
384	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
385	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
386	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
387	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
388	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
389	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
