contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
317	1	0	0.8886219	0.25315207	0	1	0.32	0.68	0.5	0.5	100
318	1	0	0.9122431	0.26957804	0	1	0.33	0.67	0.5	0.5	100
319	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	93
320	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	89
321	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	87
322	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	87
323	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	86
324	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	86
325	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	83
326	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	83
327	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81
328	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81
329	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	80
330	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	77
331	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	76
332	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	75
333	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	73
334	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	73
335	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
336	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68
337	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66
338	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
339	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
340	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
341	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	62
342	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59
343	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59
344	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
345	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
346	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
347	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	53
348	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	52
349	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	52
350	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	51
351	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	50
352	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	49
353	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	48
354	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	46
355	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
356	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	42
357	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	29
358	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	27
359	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	27
360	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	20
361	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	18
362	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
363	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
364	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
365	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
366	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
367	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
368	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
369	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
370	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
371	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
372	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
373	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
374	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
375	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
376	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
377	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
378	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
379	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
380	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
381	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
382	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
383	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
384	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
385	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
386	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
387	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
388	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
389	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
390	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
391	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
392	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
393	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
394	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
395	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
396	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
397	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
398	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
399	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
400	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
401	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
402	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
403	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
404	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
405	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
406	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
